spam,to_multiple,cc,attach,dollar,winner,inherit,password,format,re_subj,exclaim_subj
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,1,0,1,0,1
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,1,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,2,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,2,no,0,0,0,0,0
1,0,0,0,2,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,2,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,2,0,no,0,0,0,0,0
1,0,0,0,7,no,0,0,0,0,1
1,0,0,0,2,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
1,0,0,0,2,no,0,0,0,0,1
1,0,0,0,0,no,0,0,1,0,1
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,1,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,1
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,12,0,2,no,0,0,0,0,1
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,4,no,9,0,1,0,1
1,1,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,5,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,3,yes,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,1,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,1,0,2,0,no,0,0,0,0,0
1,0,0,0,2,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,3,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,2,no,0,0,0,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,1,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,2,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
0,0,0,1,0,no,0,0,1,0,0
1,0,0,0,0,yes,0,0,0,0,0
1,0,0,0,8,no,0,2,1,1,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,4,no,0,0,1,0,1
1,0,0,0,26,no,0,0,1,0,0
1,0,0,0,5,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,1,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,0,yes,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,10,no,1,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,2,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,2,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,15,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,16,0,0,no,0,0,1,1,0
0,1,0,0,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,1,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,14,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,16,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,1
0,0,0,0,0,no,0,0,0,1,0
0,1,0,0,0,no,0,0,0,0,0
0,1,31,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,1
0,1,0,1,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,3,2,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,1,1,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,6,no,0,0,1,0,0
0,0,1,0,0,no,0,0,0,1,0
0,0,0,0,5,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,1
0,0,1,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,10,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,1,0,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,4,no,0,0,1,0,0
0,0,0,0,4,no,0,1,0,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,3,3,0,no,0,0,1,1,0
0,0,3,0,0,no,0,0,1,1,0
0,0,0,0,6,no,0,0,1,0,0
0,1,1,2,0,no,0,0,1,0,0
0,1,2,0,0,no,0,0,1,1,0
0,1,3,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,4,2,0,no,0,0,1,1,0
0,0,3,2,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,11,no,0,0,1,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,2,no,0,1,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
0,1,0,2,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,1
0,0,0,0,8,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,2,1,0,0
0,0,0,0,0,no,0,4,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,23,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,23,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,0,1,0
0,0,0,0,16,no,0,4,1,0,0
0,0,0,1,0,no,0,0,1,0,0
0,0,0,0,4,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,13,no,0,0,1,0,1
0,0,0,0,13,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,12,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,3,0,no,0,0,1,0,0
0,1,0,2,0,no,0,0,1,1,0
0,0,0,0,6,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,6,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,1,16,0,6,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,3,0,0,no,0,0,1,1,0
0,0,3,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,5,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,1,3,0,0,no,0,0,1,1,0
0,0,0,0,8,no,0,0,1,0,0
0,0,0,0,21,no,0,0,1,0,0
0,0,0,0,4,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,26,no,1,0,1,0,0
0,0,0,0,1,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,6,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,1,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,3,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,1
0,1,0,2,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,11,no,0,0,1,0,1
0,0,0,0,6,no,0,5,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,2,1,0,0
0,0,0,0,8,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,1,3,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,1,0
0,0,0,0,16,no,1,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,1
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,1,1,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,1,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,22,no,1,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,1,0,0,no,0,0,1,0,0
0,0,0,0,5,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,yes,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,1,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,4,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,0,0
0,1,2,0,0,no,0,0,1,1,0
0,0,0,0,12,no,1,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,0,1,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,1
0,0,0,0,2,no,0,0,1,0,0
0,1,0,2,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,3,0,no,0,0,1,0,0
0,1,3,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,16,no,1,0,1,0,0
0,0,3,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,10,no,0,0,1,0,1
0,0,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,3,1,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,3,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,3,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,2,0,0,no,0,0,1,1,1
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,6,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,1,0,0,no,0,0,1,1,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,2,0,0,no,0,0,1,1,0
0,0,3,2,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,0,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,13,1,0,0
0,0,0,0,0,no,0,2,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,6,no,0,0,1,0,0
0,0,3,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,8,no,0,0,1,0,0
0,0,0,0,18,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,4,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,16,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,0,no,0,2,1,0,1
0,0,0,0,6,no,1,0,1,0,0
0,0,0,0,8,no,1,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,0,1
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,25,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,1,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,0,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,8,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,2,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,2,0,3,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,16,no,0,0,1,0,1
0,1,0,1,0,no,0,0,1,0,0
0,0,2,0,4,no,0,0,0,1,0
0,0,0,0,0,no,0,3,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,8,0,4,no,0,0,0,1,0
0,0,1,0,4,no,0,0,0,1,0
0,0,0,0,0,no,0,4,1,0,0
0,0,0,0,24,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,4,no,0,0,1,0,1
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,9,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,4,no,0,0,0,1,0
0,1,0,1,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,0,1,0
0,0,1,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,0,0
0,1,1,0,0,no,0,0,0,1,0
0,0,0,0,2,no,0,0,1,0,1
0,0,0,0,18,no,0,0,1,1,0
0,0,0,0,4,no,0,0,0,0,0
0,0,0,0,8,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,34,yes,0,0,1,1,0
0,0,0,0,40,yes,0,0,1,1,0
0,0,0,0,40,yes,0,0,1,1,0
0,0,0,0,40,yes,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,2,0,0,no,0,0,1,1,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,1,0,no,0,0,1,0,0
0,0,0,0,26,no,0,0,1,1,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,1
0,0,0,0,2,no,0,0,1,0,1
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,16,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,6,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,44,yes,0,0,1,1,0
0,0,1,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,2,0,no,0,0,0,0,0
0,0,2,0,0,no,0,0,1,1,0
0,1,0,0,1,no,0,0,0,0,0
0,1,0,1,0,no,0,0,1,0,0
0,0,2,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,2,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,8,no,0,0,1,1,0
0,0,0,0,8,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,1,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,4,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,2,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,20,no,1,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,64,no,0,0,1,0,1
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,2,yes,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,3,0,64,no,0,0,1,1,1
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,1,0,1,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,2,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,2,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,1,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,1,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,1,0,1,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,8,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,4,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
